Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_6_76,VPWR,li1,41.1700,29.9200,1.799993
FILLER_6_73,VPWR,li1,39.7900,29.9200,1.799993
FILLER_6_65,VPWR,li1,35.6500,29.9200,1.799993
FILLER_6_55,VPWR,li1,31.2800,29.9200,1.799994
FILLER_6_52,VPWR,li1,30.1300,29.9200,1.799994
FILLER_6_49,VPWR,li1,28.7500,29.9200,1.799994
FILLER_6_46,VPWR,li1,27.3700,29.9200,1.799995
FILLER_6_43,VPWR,li1,25.9900,29.9200,1.799995
FILLER_6_37,VPWR,li1,23.0000,29.9200,1.799995
FILLER_6_34,VPWR,li1,21.8500,29.9200,1.799995
FILLER_6_9,VPWR,li1,10.3500,29.9200,1.799993
FILLER_6_6,VPWR,li1,8.9700,29.9200,1.799993
FILLER_5_96,VPWR,li1,50.1400,24.4800,1.799990
FILLER_5_77,VPWR,li1,41.4000,24.4800,1.799991
FILLER_5_74,VPWR,li1,40.2500,24.4800,1.799991
FILLER_5_71,VPWR,li1,38.8700,24.4800,1.799991
FILLER_5_68,VPWR,li1,37.4900,24.4800,1.799992
FILLER_5_65,VPWR,li1,36.1100,24.4800,1.799992
FILLER_5_53,VPWR,li1,30.5900,24.4800,1.799993
FILLER_5_50,VPWR,li1,29.2100,24.4800,1.799994
FILLER_5_34,VPWR,li1,21.6200,24.4800,1.799996
FILLER_5_31,VPWR,li1,20.4700,24.4800,1.799996
FILLER_5_28,VPWR,li1,19.0900,24.4800,1.799996
FILLER_5_15,VPWR,li1,13.1100,24.4800,1.799996
FILLER_5_12,VPWR,li1,11.7300,24.4800,1.799996
FILLER_5_9,VPWR,li1,10.3500,24.4800,1.799996
FILLER_5_6,VPWR,li1,8.9700,24.4800,1.799996
FILLER_4_93,VPWR,li1,48.5300,24.4800,1.799990
FILLER_4_82,VPWR,li1,43.7000,24.4800,1.799990
FILLER_4_74,VPWR,li1,39.7900,24.4800,1.799991
FILLER_4_71,VPWR,li1,38.8700,24.4800,1.799991
FILLER_4_68,VPWR,li1,37.4900,24.4800,1.799992
FILLER_4_52,VPWR,li1,29.6700,24.4800,1.799993
FILLER_4_29,VPWR,li1,19.5500,24.4800,1.799996
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799996
FILLER_4_24,VPWR,li1,17.2500,24.4800,1.799996
FILLER_4_21,VPWR,li1,15.8700,24.4800,1.799996
FILLER_4_18,VPWR,li1,14.4900,24.4800,1.799996
FILLER_4_15,VPWR,li1,13.1100,24.4800,1.799996
FILLER_4_12,VPWR,li1,11.7300,24.4800,1.799996
FILLER_4_9,VPWR,li1,10.3500,24.4800,1.799996
FILLER_4_6,VPWR,li1,8.9700,24.4800,1.799996
FILLER_4_3,VPWR,li1,7.5900,24.4800,1.799996
FILLER_3_100,VPWR,li1,51.9800,19.0400,1.799991
FILLER_3_92,VPWR,li1,48.5300,19.0400,1.799991
FILLER_3_75,VPWR,li1,40.2500,19.0400,1.799992
FILLER_3_57,VPWR,li1,32.2000,19.0400,1.799993
FILLER_3_45,VPWR,li1,26.9100,19.0400,1.799994
FILLER_3_30,VPWR,li1,19.5500,19.0400,1.799996
FILLER_3_27,VPWR,li1,18.6300,19.0400,1.799996
FILLER_3_24,VPWR,li1,17.2500,19.0400,1.799996
FILLER_3_21,VPWR,li1,15.8700,19.0400,1.799996
FILLER_3_18,VPWR,li1,14.4900,19.0400,1.799996
FILLER_3_15,VPWR,li1,13.1100,19.0400,1.799996
FILLER_3_12,VPWR,li1,11.7300,19.0400,1.799996
FILLER_3_9,VPWR,li1,10.3500,19.0400,1.799996
FILLER_3_6,VPWR,li1,8.9700,19.0400,1.799996
FILLER_3_3,VPWR,li1,7.5900,19.0400,1.799996
FILLER_2_100,VPWR,li1,51.7500,19.0400,1.799991
FILLER_2_97,VPWR,li1,50.8300,19.0400,1.799991
FILLER_2_94,VPWR,li1,49.4500,19.0400,1.799991
FILLER_2_91,VPWR,li1,48.0700,19.0400,1.799991
FILLER_2_88,VPWR,li1,46.6900,19.0400,1.799991
FILLER_2_85,VPWR,li1,45.3100,19.0400,1.799991
FILLER_2_82,VPWR,li1,43.7000,19.0400,1.799991
FILLER_2_74,VPWR,li1,39.7900,19.0400,1.799992
FILLER_2_71,VPWR,li1,38.8700,19.0400,1.799992
FILLER_2_58,VPWR,li1,32.4300,19.0400,1.799993
FILLER_2_49,VPWR,li1,28.7500,19.0400,1.799994
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799996
FILLER_2_24,VPWR,li1,17.2500,19.0400,1.799996
FILLER_2_21,VPWR,li1,15.8700,19.0400,1.799996
FILLER_2_18,VPWR,li1,14.4900,19.0400,1.799996
FILLER_2_15,VPWR,li1,13.1100,19.0400,1.799996
FILLER_2_12,VPWR,li1,11.7300,19.0400,1.799996
FILLER_2_9,VPWR,li1,10.3500,19.0400,1.799996
FILLER_2_6,VPWR,li1,8.9700,19.0400,1.799996
FILLER_2_3,VPWR,li1,7.5900,19.0400,1.799996
FILLER_1_103,VPWR,li1,53.3600,13.6000,1.799999
FILLER_1_100,VPWR,li1,52.2100,13.6000,1.799999
FILLER_1_97,VPWR,li1,50.8300,13.6000,1.799999
FILLER_1_94,VPWR,li1,49.4500,13.6000,1.799999
FILLER_1_91,VPWR,li1,48.0700,13.6000,1.799999
FILLER_1_88,VPWR,li1,46.6900,13.6000,1.799999
FILLER_1_85,VPWR,li1,45.3100,13.6000,1.799999
FILLER_1_82,VPWR,li1,43.9300,13.6000,1.799999
FILLER_1_79,VPWR,li1,42.5500,13.6000,1.799999
FILLER_1_76,VPWR,li1,41.1700,13.6000,1.799999
FILLER_1_73,VPWR,li1,39.7900,13.6000,1.799999
FILLER_1_70,VPWR,li1,38.4100,13.6000,1.799999
FILLER_1_67,VPWR,li1,37.0300,13.6000,1.799999
FILLER_1_64,VPWR,li1,35.6500,13.6000,1.799999
FILLER_1_61,VPWR,li1,34.2700,13.6000,1.799999
FILLER_1_41,VPWR,li1,25.0700,13.6000,1.799999
FILLER_1_30,VPWR,li1,20.0100,13.6000,1.799999
FILLER_1_27,VPWR,li1,18.6300,13.6000,1.799999
FILLER_1_24,VPWR,li1,17.2500,13.6000,1.799999
FILLER_1_21,VPWR,li1,15.8700,13.6000,1.799999
FILLER_1_18,VPWR,li1,14.4900,13.6000,1.799999
FILLER_1_15,VPWR,li1,13.1100,13.6000,1.799999
FILLER_1_12,VPWR,li1,11.7300,13.6000,1.799999
FILLER_1_9,VPWR,li1,10.3500,13.6000,1.799999
FILLER_1_6,VPWR,li1,8.9700,13.6000,1.799999
FILLER_1_3,VPWR,li1,7.5900,13.6000,1.799999
FILLER_0_103,VPWR,li1,53.3600,13.6000,1.799999
FILLER_0_100,VPWR,li1,52.2100,13.6000,1.799999
FILLER_0_97,VPWR,li1,50.8300,13.6000,1.799999
FILLER_0_94,VPWR,li1,49.4500,13.6000,1.799999
FILLER_0_91,VPWR,li1,48.0700,13.6000,1.799999
FILLER_0_88,VPWR,li1,46.6900,13.6000,1.799999
FILLER_0_85,VPWR,li1,45.3100,13.6000,1.799999
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799999
FILLER_0_78,VPWR,li1,42.0900,13.6000,1.799999
FILLER_0_75,VPWR,li1,40.7100,13.6000,1.799999
FILLER_0_72,VPWR,li1,39.3300,13.6000,1.799999
FILLER_0_69,VPWR,li1,37.9500,13.6000,1.799999
FILLER_0_66,VPWR,li1,36.5700,13.6000,1.799999
FILLER_0_63,VPWR,li1,35.1900,13.6000,1.799999
FILLER_0_60,VPWR,li1,33.8100,13.6000,1.799999
FILLER_0_57,VPWR,li1,32.4300,13.6000,1.799999
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799999
FILLER_0_50,VPWR,li1,29.2100,13.6000,1.799999
FILLER_0_47,VPWR,li1,27.8300,13.6000,1.799999
FILLER_0_44,VPWR,li1,26.4500,13.6000,1.799999
FILLER_0_41,VPWR,li1,25.0700,13.6000,1.799999
FILLER_0_32,VPWR,li1,20.9300,13.6000,1.799999
FILLER_0_29,VPWR,li1,19.5500,13.6000,1.799999
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799999
FILLER_0_21,VPWR,li1,15.8700,13.6000,1.799999
FILLER_0_18,VPWR,li1,14.4900,13.6000,1.799999
FILLER_0_15,VPWR,li1,13.1100,13.6000,1.799999
FILLER_0_12,VPWR,li1,11.7300,13.6000,1.799999
FILLER_0_9,VPWR,li1,10.3500,13.6000,1.799999
FILLER_0_6,VPWR,li1,8.9700,13.6000,1.799999
FILLER_0_3,VPWR,li1,7.5900,13.6000,1.799999
fanout43,VPWR,li1,48.7600,40.8000,1.799989
fanout42,VPWR,li1,14.9500,46.2400,1.799995
fanout41,VPWR,li1,24.3800,29.9200,1.799995
fanout40,VPWR,li1,25.7600,19.0400,1.799995
fanout39,VPWR,li1,19.7800,19.0400,1.799996
fanout38,VPWR,li1,11.7300,35.3600,1.799993
fanout37,VPWR,li1,27.6000,24.4800,1.799994
fanout36,VPWR,li1,52.9000,24.4800,1.799989
fanout35,VPWR,li1,52.4400,57.1200,1.799986
fanout34,VPWR,li1,46.0000,24.4800,1.799990
max_cap33,VPWR,li1,39.1000,19.0400,1.799992
max_cap32,VPWR,li1,37.2600,19.0400,1.799992
max_cap31,VPWR,li1,28.5200,24.4800,1.799994
fanout30,VPWR,li1,19.7800,57.1200,1.799992
max_cap29,VPWR,li1,33.5800,19.0400,1.799992
output28,VPWR,li1,7.8200,35.3600,1.799992
output27,VPWR,li1,7.8200,29.9200,1.799993
output26,VPWR,li1,9.6600,40.8000,1.799992
output25,VPWR,li1,7.8200,40.8000,1.799991
output24,VPWR,li1,7.8200,40.8000,1.799991
output23,VPWR,li1,33.5800,57.1200,1.799989
output22,VPWR,li1,40.0200,57.1200,1.799987
output21,VPWR,li1,46.4600,46.2400,1.799991
output20,VPWR,li1,52.9000,51.6800,1.799989
input19,VPWR,li1,17.4800,57.1200,1.799992
input18,VPWR,li1,20.2400,57.1200,1.799992
input17,VPWR,li1,25.3000,57.1200,1.799992
input16,VPWR,li1,7.5900,24.4800,1.799996
input15,VPWR,li1,17.2500,13.6000,1.799999
input14,VPWR,li1,7.5900,29.9200,1.799993
input13,VPWR,li1,26.9100,57.1200,1.799991
input12,VPWR,li1,30.1300,57.1200,1.799990
input11,VPWR,li1,43.0100,57.1200,1.799987
input10,VPWR,li1,53.1300,35.3600,1.799993
input9,VPWR,li1,52.9000,40.8000,1.799989
input8,VPWR,li1,52.9000,24.4800,1.799989
input7,VPWR,li1,53.1300,19.0400,1.799991
input6,VPWR,li1,52.9000,29.9200,1.799992
input5,VPWR,li1,52.9000,19.0400,1.799991
input4,VPWR,li1,52.9000,51.6800,1.799989
input3,VPWR,li1,51.2900,51.6800,1.799989
input2,VPWR,li1,51.2900,24.4800,1.799990
input1,VPWR,li1,51.7500,35.3600,1.799993
TAP_TAPCELL_ROW_17_65,VPWR,li1,44.3900,57.4260,1.799986
TAP_TAPCELL_ROW_17_64,VPWR,li1,31.5100,57.4260,1.799989
TAP_TAPCELL_ROW_17_63,VPWR,li1,18.6300,57.4260,1.799992
TAP_TAPCELL_ROW_16_62,VPWR,li1,44.3900,56.8130,1.799986
TAP_TAPCELL_ROW_16_61,VPWR,li1,18.6300,56.8130,1.799992
TAP_TAPCELL_ROW_15_60,VPWR,li1,31.5100,51.9860,1.799992
TAP_TAPCELL_ROW_14_59,VPWR,li1,44.3900,51.3730,1.799989
TAP_TAPCELL_ROW_14_58,VPWR,li1,18.6300,51.3730,1.799995
TAP_TAPCELL_ROW_13_57,VPWR,li1,31.5100,46.5460,1.799994
TAP_TAPCELL_ROW_12_56,VPWR,li1,44.3900,45.9330,1.799991
TAP_TAPCELL_ROW_12_55,VPWR,li1,18.6300,45.9330,1.799995
TAP_TAPCELL_ROW_11_54,VPWR,li1,31.5100,41.1060,1.799992
TAP_TAPCELL_ROW_10_53,VPWR,li1,44.3900,40.4930,1.799990
TAP_TAPCELL_ROW_10_52,VPWR,li1,18.6300,40.4930,1.799993
TAP_TAPCELL_ROW_9_51,VPWR,li1,31.5100,35.6660,1.799994
TAP_TAPCELL_ROW_8_50,VPWR,li1,44.3900,35.0530,1.799993
TAP_TAPCELL_ROW_8_49,VPWR,li1,18.6300,35.0530,1.799995
TAP_TAPCELL_ROW_7_48,VPWR,li1,31.5100,30.2260,1.799994
TAP_TAPCELL_ROW_6_47,VPWR,li1,44.3900,29.6130,1.799992
TAP_TAPCELL_ROW_6_46,VPWR,li1,18.6300,29.6130,1.799995
TAP_TAPCELL_ROW_5_45,VPWR,li1,31.5100,24.7860,1.799993
TAP_TAPCELL_ROW_4_44,VPWR,li1,44.3900,24.1730,1.799990
TAP_TAPCELL_ROW_4_43,VPWR,li1,18.6300,24.1730,1.799996
TAP_TAPCELL_ROW_3_42,VPWR,li1,31.5100,19.3460,1.799993
TAP_TAPCELL_ROW_2_41,VPWR,li1,44.3900,18.7330,1.799991
TAP_TAPCELL_ROW_2_40,VPWR,li1,18.6300,18.7330,1.799996
TAP_TAPCELL_ROW_1_39,VPWR,li1,31.5100,13.9060,1.799999
TAP_TAPCELL_ROW_0_38,VPWR,li1,44.3900,13.2930,1.799999
TAP_TAPCELL_ROW_0_37,VPWR,li1,31.5100,13.2930,1.799999
TAP_TAPCELL_ROW_0_36,VPWR,li1,18.6300,13.2930,1.799999
PHY_EDGE_ROW_17_Left_35,VPWR,li1,6.2100,57.1200,1.799992
PHY_EDGE_ROW_16_Left_34,VPWR,li1,6.2100,57.1200,1.799992
PHY_EDGE_ROW_15_Left_33,VPWR,li1,6.2100,51.6800,1.799994
PHY_EDGE_ROW_14_Left_32,VPWR,li1,6.2100,51.6800,1.799994
PHY_EDGE_ROW_13_Left_31,VPWR,li1,6.2100,46.2400,1.799994
PHY_EDGE_ROW_12_Left_30,VPWR,li1,6.2100,46.2400,1.799994
PHY_EDGE_ROW_11_Left_29,VPWR,li1,6.2100,40.8000,1.799991
PHY_EDGE_ROW_10_Left_28,VPWR,li1,6.2100,40.8000,1.799991
PHY_EDGE_ROW_9_Left_27,VPWR,li1,6.2100,35.3600,1.799992
PHY_EDGE_ROW_8_Left_26,VPWR,li1,6.2100,35.3600,1.799992
PHY_EDGE_ROW_7_Left_25,VPWR,li1,6.2100,29.9200,1.799993
PHY_EDGE_ROW_6_Left_24,VPWR,li1,6.2100,29.9200,1.799993
PHY_EDGE_ROW_5_Left_23,VPWR,li1,6.2100,24.4800,1.799996
PHY_EDGE_ROW_4_Left_22,VPWR,li1,6.2100,24.4800,1.799996
PHY_EDGE_ROW_3_Left_21,VPWR,li1,6.2100,19.0400,1.799996
PHY_EDGE_ROW_2_Left_20,VPWR,li1,6.2100,19.0400,1.799996
PHY_EDGE_ROW_1_Left_19,VPWR,li1,6.2100,13.6000,1.799999
PHY_EDGE_ROW_0_Left_18,VPWR,li1,6.2100,13.6000,1.799999
PHY_EDGE_ROW_17_Right_17,VPWR,li1,54.5100,57.1200,1.799986
PHY_EDGE_ROW_16_Right_16,VPWR,li1,54.5100,57.1200,1.799986
PHY_EDGE_ROW_15_Right_15,VPWR,li1,54.5100,51.6800,1.799989
PHY_EDGE_ROW_14_Right_14,VPWR,li1,54.5100,51.6800,1.799989
PHY_EDGE_ROW_13_Right_13,VPWR,li1,54.5100,46.2400,1.799991
PHY_EDGE_ROW_12_Right_12,VPWR,li1,54.5100,46.2400,1.799991
PHY_EDGE_ROW_11_Right_11,VPWR,li1,54.5100,40.8000,1.799989
PHY_EDGE_ROW_10_Right_10,VPWR,li1,54.5100,40.8000,1.799989
PHY_EDGE_ROW_9_Right_9,VPWR,li1,54.5100,35.3600,1.799993
PHY_EDGE_ROW_8_Right_8,VPWR,li1,54.5100,35.3600,1.799993
PHY_EDGE_ROW_7_Right_7,VPWR,li1,54.5100,29.9200,1.799992
PHY_EDGE_ROW_6_Right_6,VPWR,li1,54.5100,29.9200,1.799992
PHY_EDGE_ROW_5_Right_5,VPWR,li1,54.5100,24.4800,1.799989
PHY_EDGE_ROW_4_Right_4,VPWR,li1,54.5100,24.4800,1.799989
PHY_EDGE_ROW_3_Right_3,VPWR,li1,54.5100,19.0400,1.799991
PHY_EDGE_ROW_2_Right_2,VPWR,li1,54.5100,19.0400,1.799991
PHY_EDGE_ROW_1_Right_1,VPWR,li1,54.5100,13.6000,1.799999
PHY_EDGE_ROW_0_Right_0,VPWR,li1,54.5100,13.6000,1.799999
_260_,VPWR,li1,9.6600,35.3600,1.799993
_259_,VPWR,li1,12.4200,46.2400,1.799994
_258_,VPWR,li1,33.8100,46.2400,1.799993
_257_,VPWR,li1,39.5600,46.2400,1.799992
_256_,VPWR,li1,42.7800,51.6800,1.799990
_255_,VPWR,li1,39.5600,57.1200,1.799987
_254_,VPWR,li1,42.5500,57.1200,1.799987
_253_,VPWR,li1,41.4000,35.3600,1.799993
_252_,VPWR,li1,42.7800,40.8000,1.799990
_251_,VPWR,li1,40.9400,29.9200,1.799993
_250_,VPWR,li1,37.4900,29.9200,1.799993
_249_,VPWR,li1,46.0000,35.3600,1.799993
_248_,VPWR,li1,44.6200,29.9200,1.799992
_247_,VPWR,li1,48.5300,57.1200,1.799986
_246_,VPWR,li1,49.9100,57.1200,1.799986
_245_,VPWR,li1,46.9200,57.1200,1.799986
_244_,VPWR,li1,40.9400,40.8000,1.799990
_243_,VPWR,li1,39.7900,40.8000,1.799991
_242_,VPWR,li1,38.8700,46.2400,1.799992
_241_,VPWR,li1,42.3200,46.2400,1.799992
_240_,VPWR,li1,44.6200,35.3600,1.799993
_239_,VPWR,li1,48.7600,35.3600,1.799993
